"TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
2726.9666666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.1712,0.91,48.56,+,0.006265650741350905
2736.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.8255,0.79,49.91,+,0.006096173111600881
2746.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,3.4563,0.83,43.57,+,0.0069832453523066326
2756.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.4023,0.76,47.66,+,0.006383969785984054
2766.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.4005,0.96,47.67,+,0.006382630585273756
0.9166666666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,6.3012,0.92,26.03,+,0.016381482904341143
67.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.4083,0.85,50.55,+,0.008435410484668646
77.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.94,53.76,+,0.007931733630952382
87.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5541,0.8,50.04,+,0.008521382893685052
97.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.5796,0.85,39.31,+,0.010847367082167388
106.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.3841,0.76,43.55,+,0.009791274397244547
117.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.0028,0.73,44.9,+,0.009496881959910913
127.91666666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.98,53.58,+,0.007958379992534528
137.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1101,0.83,48.06,+,0.00887245110278818
147.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,6.1313,0.88,26.9,+,0.015851672862453533
157.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.5067,0.78,35.22,+,0.012107041453719478
167.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.5161,0.91,35.17,+,0.012124253625248792
177.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.93,55.18,+,0.007727618702428416
187.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.7879,0.98,33.78,+,0.01262314979277679
196.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,6.1197,0.95,26.96,+,0.01581639465875371
207.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.631,0.9,39.13,+,0.0108972655251725
217.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.7644,0.9,45.74,+,0.009322474857892435
226.93333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.0914,0.87,44.58,+,0.009565051592642442
236.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.3378,0.77,43.71,+,0.009755433539235872
247.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.7144,0.94,34.16,+,0.012482728337236536
256.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.5023,0.8,39.58,+,0.010773370389085397
265.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.646,0.75,42.62,+,0.010004927264195215
276.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.5009,0.83,46.68,+,0.009134747215081406
287.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.91,53.96,+,0.007902335063009637
297.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.7003,0.9,45.97,+,0.00927583206438982
307.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.95,52.73,+,0.008086667930969089
316.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.97,53.68,+,0.007943554396423249
326.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.96,52.99,+,0.008046989998112852
336.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.4434,0.85,43.34,+,0.009838717120443008
345.93333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8211,0.78,45.54,+,0.009363416776460255
356.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.1962,0.98,40.67,+,0.010484632407179739
366.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.7648,0.83,45.74,+,0.009322474857892435
376.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.2585,0.76,47.54,+,0.008969499368952461
386.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.7830,0.96,33.81,+,0.012611949127477077
396.93333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8088,0.98,49.13,+,0.008679218400162832
406.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.1047,0.98,37.28,+,0.011438036480686696
416.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.4319,0.96,50.47,+,0.008448781454329306
426.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.98,54.45,+,0.007831221303948576
436.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.82,52.0,+,0.008200192307692308
446.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1558,0.75,51.45,+,0.008287852283770651
456.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.2253,0.72,51.2,+,0.0083283203125
466.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.8471,0.85,41.91,+,0.010174421379145789
476.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.2780,0.76,47.47,+,0.008982725932167685
486.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.95,60.22,+,0.0070808701428096985
496.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.85,58.73,+,0.007260514217605994
506.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0121,0.81,51.96,+,0.008206505003849115
515.9333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0064,0.75,51.98,+,0.008203347441323587
526.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.9,59.93,+,0.007115134323377274
536.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.79,55.56,+,0.007674766018718502
546.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.74,53.88,+,0.007914068299925761
556.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,5.9546,0.98,27.81,+,0.01533297375044948
566.9333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.1603,0.84,44.34,+,0.009616824537663509
576.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.0332,0.95,48.34,+,0.008821059164253206
586.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.1193,0.97,40.94,+,0.010415486077186127
596.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3967,0.87,47.05,+,0.009062911795961744
605.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.7359,0.79,49.39,+,0.008633529054464467
616.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.2814,0.73,51.0,+,0.008360980392156863
626.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1263,0.71,51.55,+,0.008271774975751697
636.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0567,0.7,51.8,+,0.008231853281853283
646.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.9,80.18,+,0.005318159141930656
656.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.79,64.65,+,0.006595668986852281
666.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.41,0.96,43.46,+,0.00981155085135757
676.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.0818,0.81,48.16,+,0.00885402823920266
685.9333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5700,0.76,49.98,+,0.008531612645058024
696.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.218,0.72,51.23,+,0.008323443294944369
706.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0978,0.71,51.65,+,0.008255759922555663
716.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0439,0.7,51.84,+,0.008225501543209876
726.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0231,0.7,51.92,+,0.008212827426810478
736.9333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0143,0.7,51.95,+,0.008208084696823869
746.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0039,0.7,51.99,+,0.00820176957107136
756.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0039,0.7,51.99,+,0.00820176957107136
766.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0039,0.7,51.99,+,0.00820176957107136
776.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0039,0.7,51.99,+,0.00820176957107136
786.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0039,0.7,51.99,+,0.00820176957107136
796.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3075,0.89,47.36,+,0.009003589527027027
806.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5869,0.78,49.92,+,0.008541866987179488
816.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.87,53.89,+,0.007912599740211542
826.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.78,52.85,+,0.008068306527909177
836.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.73,52.38,+,0.008140702558228331
846.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.71,52.2,+,0.008168773946360152
855.9333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
866.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
876.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
886.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
896.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
906.9333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
916.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
926.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
936.9166666666666,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
946.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
956.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
966.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
976.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.09,+,0.00818602418890382
986.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1554,0.7,51.45,+,0.008287852283770651
996.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.2252,0.7,51.2,+,0.0083283203125
1006.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.84,52.72,+,0.00808820182094082
1016.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0644,0.76,51.77,+,0.00823662352713927
1025.95,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1674,0.73,51.41,+,0.008294300719704339
1036.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.93,62.85,+,0.006784566428003182
1046.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.8,56.32,+,0.007571200284090909
1056.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.74,53.39,+,0.007986701629518637
1066.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.98,63.92,+,0.0066709949937421775
1076.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.85,55.01,+,0.007751499727322306
1086.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0608,0.85,51.78,+,0.00823503283120896
1096.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.9,55.8,+,0.007641756272401434
1106.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.98,56.29,+,0.007575235388168414
1116.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.82,53.1,+,0.008030320150659133
1126.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.91,58.99,+,0.007228513307340227
1136.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.9,58.97,+,0.007230964897405461
1146.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.4622,0.97,46.82,+,0.009107432721059376
1156.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.94,65.29,+,0.006531015469444019
1166.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.8,56.86,+,0.007499296517762927
1176.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.74,53.08,+,0.00803334589299171
1186.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.9,53.81,+,0.007924363501207954
1195.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.99,67.13,+,0.0063520035751526895
1206.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.95,57.14,+,0.0074625481274063704
1216.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.81,53.2,+,0.008015225563909774
1226.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1457,0.89,51.48,+,0.008283022533022533
1236.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.9,52.51,+,0.008120548466958675
1246.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.88,55.39,+,0.007698320996569778
1256.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3715,0.81,47.14,+,0.009045608824777259
1266.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.86,53.08,+,0.00803334589299171
1276.95,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,5.2630,0.86,31.35,+,0.013601594896331738
1286.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.9874,0.85,44.95,+,0.009486318131256952
1296.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.2631,0.97,43.98,+,0.009695543428831287
1306.95,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.7720,0.99,42.17,+,0.010111690775432771
1316.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8608,0.85,45.4,+,0.009392290748898679
1326.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3016,0.77,47.39,+,0.008997889850179363
1336.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.92,57.71,+,0.007388840755501646
1346.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.7713,0.95,42.17,+,0.010111690775432771
1356.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.7103,0.81,45.94,+,0.009281889420983893
1366.9833333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.96,53.38,+,0.007988197826901461
1376.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.92,57.64,+,0.007397814018043026
1386.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.79,52.33,+,0.008148480794955093
1396.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3097,0.85,47.36,+,0.009003589527027027
1406.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.2097,0.77,47.71,+,0.00893753929993712
1416.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1647,0.73,47.87,+,0.008907666597033634
1426.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1508,0.71,47.92,+,0.008898372287145241
1436.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.2383,0.87,51.15,+,0.008336461388074291
1446.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.89,58.7,+,0.007264224872231687
1456.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.84,52.35,+,0.008145367717287489
1466.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.98,58.96,+,0.00723219131614654
1476.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.82,52.92,+,0.008057634164777021
1486.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5053,0.75,50.21,+,0.008492531368253337
1496.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8485,0.72,48.99,+,0.008704021228822209
1506.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.97,59.64,+,0.0071497317236753856
1516.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.93,53.86,+,0.00791700705532863
1526.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.85,53.38,+,0.007988197826901461
1535.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.6863,0.8,49.57,+,0.008602178737139398
1546.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5654,0.92,50.0,+,0.0085282
1556.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.87,53.01,+,0.008043953970948878
1566.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.0379,0.78,48.32,+,0.008824710264900662
1576.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.84,55.69,+,0.007656850421978812
1586.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.0543,0.86,41.17,+,0.01035729900412922
1597.0333333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.7700,0.77,42.18,+,0.010109293504030347
1606.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.6424,0.73,42.63,+,0.01000258034248182
1616.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.7362,0.87,49.39,+,0.008633529054464467
1626.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8734,0.98,45.36,+,0.00940057319223986
1636.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.98,60.09,+,0.007096189049758695
1646.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.83,53.58,+,0.007958379992534528
1656.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.97,53.46,+,0.007976243920688365
1666.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.5922,0.87,46.35,+,0.009199784250269688
1676.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.9582,0.77,45.06,+,0.009463160230803373
1686.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.9679,0.73,45.02,+,0.009471568191914704
1696.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8160,0.71,45.56,+,0.009359306409130816
1707.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.4369,0.7,46.91,+,0.009089959496908976
1716.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.5943,0.89,39.26,+,0.010861181864493124
1726.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,7.2291,0.96,21.28,+,0.020038063909774435
1736.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.9351,0.84,38.05,+,0.011206570302233904
1746.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.2834,0.97,36.37,+,0.011724223260929338
1756.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.4457,0.82,43.33,+,0.00984098776828987
1766.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.93,52.74,+,0.008085134622677285
1776.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.372,0.8,50.68,+,0.008413772691397
